,piece,current_position,next_position,skip,reward
440,"(255, 0, 0)","(1, 6)","(0, 5)",-,4
441,"(255, 0, 0)","(0, 5)","(1, 6)",-,0
442,"(255, 0, 0)","(2, 3)","(1, 4)",-,0
443,"(255, 0, 0)","(1, 2)","(2, 1)",-,0
444,"(255, 0, 0)","(1, 6)","(0, 5)",-,4
445,"(255, 0, 0)","(5, 2)","(4, 1)",-,0
446,"(255, 0, 0)","(1, 4)","(2, 3)",-,0
447,"(255, 0, 0)","(2, 5)","(1, 4)",-,0
448,"(255, 0, 0)","(2, 1)","(1, 0)",-,0
449,"(255, 0, 0)","(2, 3)","(3, 2)",-,0
450,"(255, 0, 0)","(1, 4)","(2, 5)",-,0
451,"(255, 0, 0)","(1, 0)","(2, 1)",-,0
452,"(255, 0, 0)","(2, 1)","(1, 0)",-,0
453,"(255, 0, 0)","(2, 5)","(3, 6)",-,0
454,"(255, 0, 0)","(2, 7)","(1, 6)",-,0
455,"(255, 0, 0)","(3, 6)","(4, 5)",-,0
456,"(255, 0, 0)","(3, 2)","(4, 3)",-,0
457,"(255, 0, 0)","(4, 1)","(5, 2)",-,0
458,"(255, 0, 0)","(0, 5)","(1, 4)",-,0
459,"(255, 0, 0)","(4, 5)","(5, 4)",-,0
460,"(255, 0, 0)","(4, 3)","(3, 4)",-,0
461,"(255, 0, 0)","(1, 6)","(0, 7)",-,4
462,"(255, 0, 0)","(3, 4)","(2, 3)",-,0
463,"(255, 0, 0)","(0, 7)","(1, 6)",-,0
464,"(255, 0, 0)","(2, 3)","(3, 2)",-,0
465,"(255, 0, 0)","(5, 4)","(4, 3)",-,0
466,"(255, 0, 0)","(1, 0)","(0, 1)",-,4
467,"(255, 0, 0)","(3, 2)","(2, 1)",-,0
468,"(255, 0, 0)","(1, 4)","(0, 5)",-,4
469,"(255, 0, 0)","(2, 1)","(1, 2)",-,0
470,"(255, 0, 0)","(4, 3)","(5, 4)",-,0
471,"(255, 0, 0)","(1, 2)","(2, 3)",-,0
472,"(255, 0, 0)","(0, 5)","(1, 4)",-,0
473,"(255, 0, 0)","(1, 4)","(0, 3)",-,4
474,"(255, 0, 0)","(0, 3)","(1, 4)",-,0
475,"(255, 0, 0)","(1, 6)","(0, 5)",-,4
476,"(255, 0, 0)","(1, 4)","(2, 5)",-,0
477,"(255, 0, 0)","(0, 1)","(1, 2)",-,0
478,"(255, 0, 0)","(0, 5)","(1, 6)",-,0
479,"(255, 0, 0)","(5, 4)","(7, 2)","[(255, 255, 255)]",44
480,"(255, 0, 0)","(1, 2)","(0, 3)",-,4
481,"(255, 0, 0)","(1, 6)","(2, 7)",-,0
482,"(255, 0, 0)","(7, 2)","(6, 1)",-,0
483,"(255, 0, 0)","(0, 3)","(1, 2)",-,0
484,"(255, 0, 0)","(2, 3)","(3, 2)",-,0
485,"(255, 0, 0)","(2, 7)","(1, 6)",-,0
486,"(255, 0, 0)","(1, 6)","(2, 7)",-,0
487,"(255, 0, 0)","(3, 2)","(4, 1)",-,0
488,"(255, 0, 0)","(6, 1)","(5, 0)",-,0
489,"(255, 0, 0)","(1, 2)","(0, 1)",-,4
490,"(255, 0, 0)","(4, 1)","(3, 0)",-,0
491,"(255, 0, 0)","(0, 1)","(1, 2)",-,0
492,"(255, 0, 0)","(2, 7)","(3, 6)",-,0
493,"(255, 0, 0)","(3, 6)","(2, 5)",-,0
494,"(255, 0, 0)","(2, 5)","(1, 4)",-,0
495,"(255, 0, 0)","(3, 0)","(4, 1)",-,0
496,"(255, 0, 0)","(4, 1)","(5, 2)",-,0
497,"(255, 0, 0)","(1, 2)","(2, 1)",-,0
498,"(255, 0, 0)","(5, 2)","(6, 1)",-,0
499,"(255, 0, 0)","(2, 1)","(1, 2)",-,0
500,"(255, 0, 0)","(1, 2)","(0, 1)",-,4
501,"(255, 0, 0)","(1, 4)","(2, 3)",-,0
502,"(255, 0, 0)","(6, 1)","(7, 2)",-,4
503,"(255, 0, 0)","(0, 1)","(1, 2)",-,0
504,"(255, 0, 0)","(5, 0)","(4, 1)",-,0
505,"(255, 0, 0)","(4, 1)","(5, 2)",-,0
506,"(255, 0, 0)","(7, 2)","(6, 3)",-,0
507,"(255, 0, 0)","(1, 2)","(0, 1)",-,4
508,"(255, 0, 0)","(0, 1)","(1, 0)",-,0
509,"(255, 0, 0)","(6, 3)","(7, 4)",-,4
510,"(255, 0, 0)","(5, 2)","(6, 3)",-,0
511,"(255, 0, 0)","(7, 4)","(6, 3)",-,0
512,"(255, 0, 0)","(1, 0)","(0, 1)",-,4
513,"(255, 0, 0)","(6, 3)","(5, 2)",-,0
514,"(255, 0, 0)","(5, 2)","(6, 3)",-,0
515,"(255, 0, 0)","(0, 1)","(1, 0)",-,0
516,"(255, 0, 0)","(6, 3)","(5, 2)",-,0
517,"(255, 0, 0)","(5, 2)","(6, 1)",-,0
518,"(255, 0, 0)","(6, 1)","(7, 2)",-,4
519,"(255, 0, 0)","(7, 2)","(6, 1)",-,0
520,"(255, 0, 0)","(6, 1)","(7, 0)",-,4
521,"(255, 0, 0)","(1, 0)","(2, 1)",-,0
522,"(255, 0, 0)","(7, 0)","(6, 1)",-,0
523,"(255, 0, 0)","(6, 1)","(7, 0)",-,4
524,"(255, 0, 0)","(7, 0)","(6, 1)",-,0
525,"(255, 0, 0)","(6, 1)","(7, 0)",-,4
526,"(255, 0, 0)","(2, 1)","(1, 2)",-,0
527,"(255, 0, 0)","(7, 0)","(6, 1)",-,0
528,"(255, 0, 0)","(1, 2)","(0, 3)",-,4
529,"(255, 0, 0)","(6, 1)","(7, 2)",-,4
530,"(255, 0, 0)","(0, 3)","(1, 2)",-,0
531,"(255, 0, 0)","(7, 2)","(6, 3)",-,0
532,"(255, 0, 0)","(1, 2)","(0, 1)",-,4
533,"(255, 0, 0)","(6, 3)","(7, 2)",-,4
534,"(255, 0, 0)","(0, 1)","(1, 0)",-,0
535,"(255, 0, 0)","(7, 2)","(6, 1)",-,0
536,"(255, 0, 0)","(6, 1)","(5, 2)",-,0
537,"(255, 0, 0)","(5, 2)","(6, 1)",-,0
538,"(255, 0, 0)","(1, 0)","(2, 1)",-,0
539,"(255, 0, 0)","(2, 1)","(3, 0)",-,0
540,"(255, 0, 0)","(3, 0)","(2, 1)",-,0
541,"(255, 0, 0)","(2, 1)","(3, 0)",-,0
542,"(255, 0, 0)","(6, 1)","(5, 2)",-,0
543,"(255, 0, 0)","(5, 2)","(6, 3)",-,0
544,"(255, 0, 0)","(3, 0)","(2, 1)",-,0
545,"(255, 0, 0)","(6, 3)","(7, 4)",-,4
546,"(255, 0, 0)","(2, 1)","(3, 2)",-,0
547,"(255, 0, 0)","(3, 2)","(5, 0)","[(255, 255, 255)]",40
548,"(255, 0, 0)","(5, 0)","(6, 1)",-,0
549,"(255, 0, 0)","(6, 1)","(7, 2)",-,4
550,"(255, 0, 0)","(7, 2)","(6, 3)",-,0
551,"(255, 0, 0)","(6, 3)","(5, 2)",-,0
552,"(255, 0, 0)","(5, 2)","(6, 1)",-,0
553,"(255, 0, 0)","(6, 1)","(7, 2)",-,4
554,"(255, 0, 0)","(7, 2)","(6, 3)",-,0
555,"(255, 0, 0)","(6, 3)","(7, 2)",-,4
556,"(255, 0, 0)","(7, 2)","(6, 3)",-,0
557,"(255, 0, 0)","(6, 3)","(5, 2)",-,0
558,"(255, 0, 0)","(7, 4)","(6, 3)",-,0
559,"(255, 0, 0)","(5, 2)","(6, 1)",-,0
560,"(255, 0, 0)","(6, 1)","(7, 0)",-,4
561,"(255, 0, 0)","(7, 0)","(6, 1)",-,0
562,"(255, 0, 0)","(6, 1)","(5, 2)",-,0
563,"(255, 0, 0)","(5, 2)","(6, 3)",-,0
564,"(255, 0, 0)","(6, 3)","(7, 4)",-,4
565,"(255, 0, 0)","(7, 4)","(6, 3)",-,0
566,"(255, 0, 0)","(6, 3)","(7, 2)",-,4
567,"(255, 0, 0)","(7, 2)","(6, 1)",-,0
568,"(255, 0, 0)","(6, 1)","(5, 2)",-,0
569,"(255, 0, 0)","(5, 2)","(6, 3)",-,0
570,"(255, 0, 0)","(6, 3)","(5, 2)",-,0
571,"(255, 0, 0)","(5, 2)","(4, 3)",-,0
572,"(255, 0, 0)","(4, 3)","(3, 2)",-,0
573,"(255, 0, 0)","(3, 2)","(4, 3)",-,0
574,"(255, 0, 0)","(4, 3)","(5, 4)",-,0
575,"(255, 0, 0)","(5, 4)","(4, 5)",-,0
576,"(255, 0, 0)","(4, 5)","(3, 4)",-,0
577,"(255, 0, 0)","(3, 4)","(4, 3)",-,0
578,"(255, 0, 0)","(4, 3)","(5, 4)",-,0
579,"(255, 0, 0)","(5, 4)","(6, 5)",-,0
580,"(255, 0, 0)","(6, 5)","(5, 6)",-,0
581,"(255, 0, 0)","(5, 6)","(4, 7)",-,0
582,"(255, 0, 0)","(4, 7)","(3, 6)",-,0
583,"(255, 0, 0)","(3, 6)","(4, 5)",-,0
584,"(255, 0, 0)","(4, 5)","(3, 6)",-,0
585,"(255, 0, 0)","(3, 6)","(4, 7)",-,0
586,"(255, 0, 0)","(4, 7)","(5, 6)",-,0
587,"(255, 0, 0)","(5, 6)","(6, 7)",-,0
588,"(255, 0, 0)","(6, 7)","(7, 6)",-,4
589,"(255, 0, 0)","(7, 6)","(6, 7)",-,0
590,"(255, 0, 0)","(6, 7)","(5, 6)",-,0
591,"(255, 0, 0)","(5, 6)","(6, 5)",-,0
592,"(255, 0, 0)","(6, 5)","(7, 4)",-,4
593,"(255, 0, 0)","(7, 4)","(6, 5)",-,0
594,"(255, 0, 0)","(6, 5)","(7, 6)",-,4
595,"(255, 0, 0)","(7, 6)","(6, 5)",-,0
596,"(255, 0, 0)","(6, 5)","(5, 4)",-,0
597,"(255, 0, 0)","(5, 4)","(6, 3)",-,0
598,"(255, 0, 0)","(6, 3)","(7, 4)",-,4
599,"(255, 0, 0)","(7, 4)","(6, 5)",-,0
600,"(255, 0, 0)","(6, 5)","(7, 4)",-,4
601,"(255, 0, 0)","(7, 4)","(6, 5)",-,0
602,"(255, 0, 0)","(6, 5)","(7, 6)",-,4
603,"(255, 0, 0)","(7, 6)","(6, 7)",-,0
604,"(255, 0, 0)","(6, 7)","(7, 6)",-,4
605,"(255, 0, 0)","(7, 6)","(6, 7)",-,0
606,"(255, 0, 0)","(6, 7)","(5, 6)",-,0
607,"(255, 0, 0)","(5, 6)","(6, 5)",-,0
608,"(255, 0, 0)","(6, 5)","(7, 4)",-,4
609,"(255, 0, 0)","(7, 4)","(6, 3)",-,0
610,"(255, 0, 0)","(6, 3)","(7, 2)",-,4
611,"(255, 0, 0)","(7, 2)","(6, 1)",-,0
612,"(255, 0, 0)","(6, 1)","(7, 2)",-,4
613,"(255, 0, 0)","(7, 2)","(5, 0)","[(255, 255, 255)]",40
614,"(255, 0, 0)","(5, 0)","(6, 1)",-,0
615,"(255, 0, 0)","(6, 1)","(7, 2)",-,4
616,"(255, 0, 0)","(7, 2)","(6, 1)",-,0
617,"(255, 0, 0)","(6, 1)","(7, 0)",-,4
618,"(255, 0, 0)","(7, 0)","(6, 1)",-,0
619,"(255, 0, 0)","(6, 1)","(7, 2)",-,4
620,"(255, 0, 0)","(7, 2)","(6, 3)",-,0
621,"(255, 0, 0)","(6, 3)","(7, 2)",-,4
622,"(255, 0, 0)","(7, 2)","(6, 3)",-,0
623,"(255, 0, 0)","(6, 3)","(7, 4)",-,4
624,"(255, 0, 0)","(7, 4)","(6, 3)",-,0
625,"(255, 0, 0)","(6, 3)","(7, 2)",-,4
626,"(255, 0, 0)","(7, 2)","(6, 1)",-,0
627,"(255, 0, 0)","(6, 1)","(5, 0)",-,0
628,"(255, 0, 0)","(5, 0)","(4, 1)",-,0
629,"(255, 0, 0)","(4, 1)","(5, 2)",-,0
630,"(255, 0, 0)","(5, 2)","(4, 3)",-,0
631,"(255, 0, 0)","(4, 3)","(3, 4)",-,0
632,"(255, 0, 0)","(3, 4)","(4, 5)",-,0
633,"(255, 0, 0)","(4, 5)","(5, 4)",-,0
634,"(255, 0, 0)","(5, 4)","(4, 3)",-,0
635,"(255, 0, 0)","(4, 3)","(5, 4)",-,0
636,"(255, 0, 0)","(5, 4)","(6, 3)",-,0
637,"(255, 0, 0)","(5, 6)","(4, 5)",-,0
638,"(255, 0, 0)","(4, 5)","(3, 4)",-,0
639,"(255, 0, 0)","(3, 4)","(2, 3)",-,0
640,"(255, 0, 0)","(5, 0)","(4, 1)",-,0
641,"(255, 0, 0)","(5, 4)","(4, 3)",-,0
642,"(255, 0, 0)","(6, 5)","(5, 4)",-,0
643,"(255, 0, 0)","(7, 6)","(6, 5)",-,0
644,"(255, 0, 0)","(6, 5)","(5, 6)",-,0
645,"(255, 0, 0)","(7, 4)","(6, 5)",-,0
646,"(255, 0, 0)","(6, 1)","(5, 0)",-,0
647,"(255, 0, 0)","(7, 2)","(6, 1)",-,0
648,"(255, 0, 0)","(2, 3)","(1, 4)",-,0
649,"(255, 0, 0)","(1, 4)","(0, 5)",-,4
650,"(255, 0, 0)","(4, 1)","(2, 3)","[(255, 255, 255)]",40
651,"(255, 0, 0)","(5, 0)","(4, 1)",-,0
652,"(255, 0, 0)","(0, 5)","(1, 6)",-,0
653,"(255, 0, 0)","(4, 1)","(3, 2)",-,0
654,"(255, 0, 0)","(5, 2)","(1, 2)","[(255, 255, 255), (255, 255, 255)]",80
655,"(255, 0, 0)","(6, 1)","(5, 0)",-,0
656,"(255, 0, 0)","(6, 3)","(5, 2)",-,0
657,"(255, 0, 0)","(7, 0)","(6, 1)",-,0
658,"(255, 0, 0)","(1, 2)","(0, 1)",-,4
659,"(255, 0, 0)","(0, 1)","(1, 0)",-,0
660,"(255, 0, 0)","(2, 3)","(1, 2)",-,0
661,"(255, 0, 0)","(6, 1)","(5, 2)",-,0
662,"(255, 0, 0)","(1, 2)","(0, 1)",-,4
663,"(255, 0, 0)","(1, 6)","(0, 5)",-,4
664,"(255, 0, 0)","(6, 5)","(5, 4)",-,0
665,"(255, 0, 0)","(5, 6)","(4, 5)",-,0
666,"(255, 0, 0)","(0, 5)","(1, 4)",-,0
667,"(255, 0, 0)","(5, 0)","(4, 1)",-,0
668,"(255, 0, 0)","(4, 3)","(3, 2)",-,0
669,"(255, 0, 0)","(0, 1)","(1, 2)",-,0
670,"(255, 0, 0)","(1, 2)","(2, 3)",-,0
671,"(255, 0, 0)","(4, 1)","(3, 0)",-,0
672,"(255, 0, 0)","(1, 4)","(0, 3)",-,4
673,"(255, 0, 0)","(2, 3)","(1, 4)",-,0
674,"(255, 0, 0)","(3, 2)","(2, 1)",-,0
675,"(255, 0, 0)","(1, 4)","(0, 5)",-,4
676,"(255, 0, 0)","(0, 3)","(1, 4)",-,0
677,"(255, 0, 0)","(2, 1)","(1, 2)",-,0
678,"(255, 0, 0)","(1, 2)","(0, 1)",-,4
679,"(255, 0, 0)","(5, 4)","(4, 5)",-,0
680,"(255, 0, 0)","(3, 0)","(2, 1)",-,0
681,"(255, 0, 0)","(0, 1)","(1, 2)",-,0
682,"(255, 0, 0)","(1, 0)","(0, 1)",-,4
683,"(255, 0, 0)","(1, 4)","(0, 3)",-,4
684,"(255, 0, 0)","(0, 5)","(1, 6)",-,0
685,"(255, 0, 0)","(2, 1)","(1, 0)",-,0
686,"(255, 0, 0)","(4, 5)","(3, 4)",-,0
687,"(255, 0, 0)","(1, 6)","(0, 7)",-,4
688,"(255, 0, 0)","(3, 4)","(1, 6)","[(255, 255, 255)]",40
689,"(255, 0, 0)","(1, 2)","(2, 3)",-,0
690,"(255, 0, 0)","(2, 3)","(1, 4)",-,0
691,"(255, 0, 0)","(1, 6)","(0, 5)",-,4
692,"(255, 0, 0)","(0, 5)","(1, 6)",-,0
693,"(255, 0, 0)","(0, 3)","(1, 2)",-,0
694,"(255, 0, 0)","(1, 6)","(2, 5)",-,0
695,"(255, 0, 0)","(6, 7)","(4, 5)","[(255, 255, 255)]",40
696,"(255, 0, 0)","(2, 5)","(1, 4)",-,0
697,"(255, 0, 0)","(0, 7)","(1, 6)",-,0
698,"(255, 0, 0)","(1, 4)","(2, 5)",-,0
699,"(255, 0, 0)","(1, 2)","(2, 1)",-,0
700,"(255, 0, 0)","(2, 1)","(3, 0)",-,0
701,"(255, 0, 0)","(3, 0)","(2, 1)",-,0
702,"(255, 0, 0)","(2, 1)","(1, 2)",-,0
703,"(255, 0, 0)","(4, 5)","(2, 7)","[(255, 255, 255)]",40
704,"(255, 0, 0)","(2, 5)","(3, 4)",-,0
705,"(255, 0, 0)","(1, 2)","(2, 1)",-,0
706,"(255, 0, 0)","(3, 4)","(2, 5)",-,0
707,"(255, 0, 0)","(2, 5)","(3, 6)",-,0
708,"(255, 0, 0)","(3, 6)","(4, 7)",-,0
709,"(255, 0, 0)","(2, 1)","(3, 2)",-,0
710,"(255, 0, 0)","(3, 2)","(4, 3)",-,0
711,"(255, 0, 0)","(4, 3)","(5, 2)",-,0
712,"(255, 0, 0)","(5, 2)","(4, 3)",-,0
713,"(255, 0, 0)","(0, 1)","(1, 2)",-,0
714,"(255, 0, 0)","(4, 3)","(3, 2)",-,0
715,"(255, 0, 0)","(1, 2)","(2, 1)",-,0
716,"(255, 0, 0)","(2, 1)","(1, 2)",-,0
717,"(255, 0, 0)","(4, 7)","(3, 6)",-,0
718,"(255, 0, 0)","(3, 2)","(4, 3)",-,0
719,"(255, 0, 0)","(3, 6)","(4, 7)",-,0
720,"(255, 0, 0)","(1, 2)","(0, 1)",-,4
721,"(255, 0, 0)","(2, 7)","(1, 6)",-,0
722,"(255, 0, 0)","(1, 6)","(0, 5)",-,4
723,"(255, 0, 0)","(4, 3)","(3, 4)",-,0
724,"(255, 0, 0)","(0, 5)","(1, 4)",-,0
725,"(255, 0, 0)","(3, 4)","(4, 5)",-,0
726,"(255, 0, 0)","(1, 4)","(2, 3)",-,0
727,"(255, 0, 0)","(2, 3)","(3, 2)",-,0
728,"(255, 0, 0)","(3, 2)","(2, 3)",-,0
729,"(255, 0, 0)","(4, 7)","(5, 6)",-,0
730,"(255, 0, 0)","(2, 3)","(1, 4)",-,0
731,"(255, 0, 0)","(4, 5)","(3, 4)",-,0
732,"(255, 0, 0)","(3, 4)","(4, 5)",-,0
733,"(255, 0, 0)","(0, 1)","(1, 2)",-,0
734,"(255, 0, 0)","(1, 2)","(2, 3)",-,0
735,"(255, 0, 0)","(4, 5)","(6, 3)","[(255, 255, 255)]",40
736,"(255, 0, 0)","(2, 3)","(3, 4)",-,0
737,"(255, 0, 0)","(6, 3)","(7, 4)",-,4
738,"(255, 0, 0)","(1, 4)","(0, 5)",-,4
739,"(255, 0, 0)","(0, 5)","(1, 4)",-,0
740,"(255, 0, 0)","(3, 4)","(2, 3)",-,0
741,"(255, 0, 0)","(5, 6)","(4, 5)",-,0
742,"(255, 0, 0)","(4, 5)","(5, 6)",-,0
743,"(255, 0, 0)","(1, 4)","(0, 5)",-,4
744,"(255, 0, 0)","(0, 5)","(1, 6)",-,0
745,"(255, 0, 0)","(1, 6)","(2, 5)",-,0
746,"(255, 0, 0)","(2, 3)","(4, 5)","[(255, 255, 255)]",40
747,"(255, 0, 0)","(4, 5)","(3, 4)",-,0
748,"(255, 0, 0)","(2, 5)","(1, 4)",-,0
749,"(255, 0, 0)","(3, 4)","(4, 3)",-,0
750,"(255, 0, 0)","(4, 3)","(5, 2)",-,0
751,"(255, 0, 0)","(1, 4)","(2, 5)",-,0
752,"(255, 0, 0)","(5, 2)","(6, 1)",-,0
753,"(255, 0, 0)","(6, 1)","(7, 0)",-,4
754,"(255, 0, 0)","(2, 5)","(0, 7)","[(255, 255, 255)]",44
755,"(255, 0, 0)","(7, 4)","(6, 3)",-,0
756,"(255, 0, 0)","(0, 7)","(1, 6)",-,0
757,"(255, 0, 0)","(1, 6)","(2, 7)",-,0
758,"(255, 0, 0)","(6, 3)","(7, 2)",-,4
759,"(255, 0, 0)","(2, 7)","(3, 6)",-,0
760,"(255, 0, 0)","(1, 0)","(0, 1)",-,4
761,"(255, 0, 0)","(7, 0)","(6, 1)",-,0
762,"(255, 0, 0)","(0, 1)","(1, 0)",-,0
763,"(255, 0, 0)","(6, 1)","(5, 0)",-,0
764,"(255, 0, 0)","(7, 2)","(6, 3)",-,0
765,"(255, 0, 0)","(1, 0)","(0, 1)",-,4
766,"(255, 0, 0)","(6, 3)","(5, 4)",-,0
767,"(255, 0, 0)","(5, 4)","(6, 3)",-,0
768,"(255, 0, 0)","(6, 3)","(5, 4)",-,0
769,"(255, 0, 0)","(5, 0)","(4, 1)",-,0
770,"(255, 0, 0)","(4, 1)","(5, 0)",-,0
771,"(255, 0, 0)","(5, 4)","(4, 3)",-,0
772,"(255, 0, 0)","(4, 3)","(5, 4)",-,0
773,"(255, 0, 0)","(5, 4)","(6, 3)",-,0
774,"(255, 0, 0)","(6, 3)","(7, 2)",-,4
775,"(255, 0, 0)","(7, 2)","(5, 4)","[(255, 255, 255)]",40
776,"(255, 0, 0)","(5, 4)","(6, 3)",-,0
777,"(255, 0, 0)","(6, 3)","(5, 4)",-,0
778,"(255, 0, 0)","(0, 1)","(1, 0)",-,0
779,"(255, 0, 0)","(5, 4)","(6, 3)",-,0
780,"(255, 0, 0)","(6, 3)","(7, 2)",-,4
781,"(255, 0, 0)","(1, 0)","(2, 1)",-,0
782,"(255, 0, 0)","(7, 2)","(6, 1)",-,0
783,"(255, 0, 0)","(6, 1)","(7, 0)",-,4
784,"(255, 0, 0)","(5, 0)","(4, 1)",-,0
785,"(255, 0, 0)","(4, 1)","(3, 0)",-,0
786,"(255, 0, 0)","(3, 0)","(2, 1)",-,0
787,"(255, 0, 0)","(2, 1)","(1, 2)",-,0
788,"(255, 0, 0)","(7, 0)","(6, 1)",-,0
789,"(255, 0, 0)","(1, 2)","(2, 1)",-,0
790,"(255, 0, 0)","(6, 1)","(5, 0)",-,0
791,"(255, 0, 0)","(2, 1)","(1, 2)",-,0
792,"(255, 0, 0)","(1, 2)","(2, 3)",-,0
793,"(255, 0, 0)","(2, 3)","(3, 2)",-,0
794,"(255, 0, 0)","(5, 0)","(4, 1)",-,0
795,"(255, 0, 0)","(4, 1)","(3, 0)",-,0
796,"(255, 0, 0)","(3, 0)","(2, 1)",-,0
797,"(255, 0, 0)","(2, 1)","(1, 2)",-,0
798,"(255, 0, 0)","(1, 2)","(0, 1)",-,4
799,"(255, 0, 0)","(0, 1)","(1, 0)",-,0
800,"(255, 0, 0)","(3, 2)","(4, 1)",-,0
801,"(255, 0, 0)","(4, 1)","(3, 0)",-,0
802,"(255, 0, 0)","(3, 0)","(4, 1)",-,0
803,"(255, 0, 0)","(4, 1)","(5, 0)",-,0
804,"(255, 0, 0)","(1, 0)","(2, 1)",-,0
805,"(255, 0, 0)","(2, 1)","(1, 2)",-,0
806,"(255, 0, 0)","(1, 2)","(2, 3)",-,0
807,"(255, 0, 0)","(2, 3)","(3, 2)",-,0
808,"(255, 0, 0)","(5, 0)","(6, 1)",-,0
809,"(255, 0, 0)","(3, 2)","(2, 1)",-,0
810,"(255, 0, 0)","(2, 1)","(3, 2)",-,0
811,"(255, 0, 0)","(3, 2)","(2, 1)",-,0
812,"(255, 0, 0)","(2, 1)","(3, 2)",-,0
813,"(255, 0, 0)","(6, 1)","(5, 2)",-,0
814,"(255, 0, 0)","(5, 2)","(6, 1)",-,0
815,"(255, 0, 0)","(3, 2)","(2, 1)",-,0
816,"(255, 0, 0)","(2, 1)","(3, 0)",-,0
817,"(255, 0, 0)","(6, 1)","(5, 0)",-,0
818,"(255, 0, 0)","(5, 0)","(6, 1)",-,0
819,"(255, 0, 0)","(6, 1)","(5, 2)",-,0
820,"(255, 0, 0)","(5, 2)","(6, 3)",-,0
821,"(255, 0, 0)","(6, 3)","(5, 4)",-,0
822,"(255, 0, 0)","(5, 4)","(6, 5)",-,0
823,"(255, 0, 0)","(6, 5)","(5, 6)",-,0
824,"(255, 0, 0)","(5, 6)","(4, 5)",-,0
825,"(255, 0, 0)","(3, 0)","(2, 1)",-,0
826,"(255, 0, 0)","(2, 1)","(3, 2)",-,0
827,"(255, 0, 0)","(3, 2)","(2, 3)",-,0
828,"(255, 0, 0)","(2, 3)","(1, 2)",-,0
829,"(255, 0, 0)","(1, 2)","(0, 3)",-,4
830,"(255, 0, 0)","(0, 3)","(1, 2)",-,0
831,"(255, 0, 0)","(1, 2)","(0, 1)",-,4
832,"(255, 0, 0)","(0, 1)","(1, 0)",-,0
833,"(255, 0, 0)","(1, 0)","(2, 1)",-,0
834,"(255, 0, 0)","(2, 1)","(3, 2)",-,0
835,"(255, 0, 0)","(3, 2)","(4, 3)",-,0
836,"(255, 0, 0)","(4, 3)","(5, 2)",-,0
837,"(255, 0, 0)","(5, 2)","(4, 1)",-,0
838,"(255, 0, 0)","(4, 1)","(3, 0)",-,0
839,"(255, 0, 0)","(3, 0)","(2, 1)",-,0
840,"(255, 0, 0)","(2, 1)","(1, 0)",-,0
841,"(255, 0, 0)","(1, 0)","(2, 1)",-,0
842,"(255, 0, 0)","(2, 1)","(1, 0)",-,0
843,"(255, 0, 0)","(1, 0)","(0, 1)",-,4
844,"(255, 0, 0)","(0, 1)","(1, 0)",-,0
845,"(255, 0, 0)","(1, 0)","(2, 1)",-,0
846,"(255, 0, 0)","(2, 1)","(1, 0)",-,0
847,"(255, 0, 0)","(1, 0)","(0, 1)",-,4
848,"(255, 0, 0)","(0, 1)","(1, 0)",-,0
849,"(255, 0, 0)","(1, 0)","(0, 1)",-,4
850,"(255, 0, 0)","(0, 1)","(1, 2)",-,0
851,"(255, 0, 0)","(1, 2)","(0, 3)",-,4
852,"(255, 0, 0)","(0, 3)","(1, 2)",-,0
853,"(255, 0, 0)","(1, 2)","(0, 3)",-,4
854,"(255, 0, 0)","(0, 3)","(1, 2)",-,0
855,"(255, 0, 0)","(1, 2)","(2, 1)",-,0
856,"(255, 0, 0)","(2, 1)","(1, 0)",-,0
857,"(255, 0, 0)","(1, 0)","(2, 1)",-,0
858,"(255, 0, 0)","(2, 1)","(1, 0)",-,0
859,"(255, 0, 0)","(1, 0)","(2, 1)",-,0
860,"(255, 0, 0)","(2, 1)","(1, 2)",-,0
861,"(255, 0, 0)","(1, 2)","(0, 1)",-,4
862,"(255, 0, 0)","(0, 1)","(1, 2)",-,0
863,"(255, 0, 0)","(1, 2)","(2, 1)",-,0
864,"(255, 0, 0)","(2, 1)","(1, 0)",-,0
865,"(255, 0, 0)","(1, 0)","(0, 1)",-,4
866,"(255, 0, 0)","(0, 1)","(1, 0)",-,0
867,"(255, 0, 0)","(1, 0)","(2, 1)",-,0
868,"(255, 0, 0)","(2, 1)","(1, 2)",-,0
869,"(255, 0, 0)","(1, 2)","(2, 1)",-,0
870,"(255, 0, 0)","(2, 1)","(3, 2)",-,0
871,"(255, 0, 0)","(3, 2)","(2, 1)",-,0
872,"(255, 0, 0)","(2, 1)","(1, 2)",-,0
873,"(255, 0, 0)","(1, 2)","(2, 3)",-,0
874,"(255, 0, 0)","(2, 3)","(3, 4)",-,0
875,"(255, 0, 0)","(3, 4)","(2, 5)",-,0
876,"(255, 0, 0)","(2, 5)","(1, 6)",-,0
877,"(255, 0, 0)","(1, 6)","(2, 5)",-,0
878,"(255, 0, 0)","(2, 5)","(1, 6)",-,0
879,"(255, 0, 0)","(1, 6)","(0, 5)",-,4
880,"(255, 0, 0)","(0, 5)","(1, 4)",-,0
881,"(255, 0, 0)","(1, 4)","(2, 3)",-,0
882,"(255, 0, 0)","(2, 3)","(4, 5)","[(255, 255, 255)]",40
883,"(255, 0, 0)","(4, 5)","(3, 4)",-,0
884,"(255, 0, 0)","(3, 4)","(2, 5)",-,0
885,"(255, 0, 0)","(2, 5)","(1, 6)",-,0
